fault_id,source_name,fault_no,event_date,trip_datetime,event_date_key,trip_time_key,location_primary,locations_all,apparatus_concat,comments_concat,text_corpus,system_type,substation_area,weather,reporter,voltage_level_kv,voltage_levels_all,row_count,unique_apparatus_count,max_downtime_hours,mean_downtime_hours,min_reclose_delay_hours,max_reclose_delay_hours,any_reclosed_clock,any_reclosed_arc,has_comments,mixed_operational_labels,row_operational_labels,stage1_operational_label,stage1_binary_label,is_chrono_anomaly,anomaly_reason,event_hour,event_weekday,event_month,season,mentions_overcurrent,mentions_earth_fault,mentions_phase,mentions_three_phase,mentions_buchholz,mentions_diff,mentions_voltage_issue,mentions_trip_failure
system::132/24::2024-11-09::15:48,system,132/24,2024-11-09,2024-11-09 15:48:00,2024-11-09,15:48,Maun,Maun,Maun T2 HV CB 210 & LV CB 2T0,"E/F, Master trip; No load loss","e/f, master trip; no load loss maun t2 hv cb 210 & lv cb 2t0",Transmission,North,cloudy,scada,132.0,132,1,1,2.52,2.52,2.5166666666666666,2.5166666666666666,True,False,True,False,permanent,permanent,Permanent,False,,15,5,11,spring,0,1,0,0,0,0,0,0
system::133/24::2024-11-09::16:52,system,133/24,2024-11-09,2024-11-09 16:52:00,2024-11-09,16:52,Makoba – Samochima,Makoba – Samochima,Makoba - Samochima 132kV line CB 105 || Samochima - Makoba 132kV line CB 305,3ph T + L/O; Load loss (3.2 MW) || 3ph T + L/O,3ph t + l/o; load loss (3.2 mw) || 3ph t + l/o makoba - samochima 132kv line cb 105 || samochima - makoba 132kv line cb 305,Transmission,North,cloudy,scada,132.0,132,2,2,0.05,0.05,0.05,0.05,True,False,True,False,transient,transient,Non-permanent,False,,16,5,11,spring,0,0,0,1,0,0,0,0
system::134/24::2024-11-09::17:04,system,134/24,2024-11-09,2024-11-09 17:04:00,2024-11-09,17:04,Makoba – Samochima,Makoba – Samochima,Makoba - Samochima 132kV line CB 105,3ph T + L/O; Load loss (3.2 MW),3ph t + l/o; load loss (3.2 mw) makoba - samochima 132kv line cb 105,Transmission,North,cloudy,scada,132.0,132,1,1,1.05,1.05,1.05,1.05,True,False,True,False,permanent,permanent,Permanent,False,,17,5,11,spring,0,0,0,1,0,0,0,0
system::136/24::2024-11-10::22:24,system,136/24,2024-11-10,2024-11-10 22:24:00,2024-11-10,22:24,Makoba – Samochima,Makoba – Samochima,Makoba - Samochima 132kV line CB 105,3ph T + L/O; Load loss (3.2 MW),3ph t + l/o; load loss (3.2 mw) makoba - samochima 132kv line cb 105,Transmission,North,rainy/stormy,scada,132.0,132,1,1,0.25,0.25,0.25,0.25,True,False,True,False,sustained,sustained,Non-permanent,False,,22,6,11,spring,0,0,0,1,0,0,0,0
system::137/24::2024-11-10::23:36,system,137/24,2024-11-10,2024-11-10 23:36:00,2024-11-10,23:36,Gaphatshwa,Gaphatshwa,Gaphatshwa T2 LV CB H20 || Gaphatshwa T2 HV CB 610,Tripped || Tripped; Load loss (4 MW),tripped || tripped; load loss (4 mw) gaphatshwa t2 lv cb h20 || gaphatshwa t2 hv cb 610,Distribution,South,clear,galetshetse,11.0,11 || 132,2,2,1.45,1.45,1.45,1.45,True,False,True,False,permanent,permanent,Permanent,False,,23,6,11,spring,0,0,0,0,0,0,0,0
system::138/24::2024-11-12::05:09,system,138/24,2024-11-12,2024-11-12 05:09:00,2024-11-12,05:09,Dukwi – Mawana,Dukwi – Mawana || Mawana – Dukwi,Dukwi - Mawana 132kV line CB 105 || Mawana - Dukwi 132kV line CB 105,3ph T + L/O; Load loss (7 MW) || 3ph T + ARC,3ph t + l/o; load loss (7 mw) || 3ph t + arc dukwi - mawana 132kv line cb 105 || mawana - dukwi 132kv line cb 105,Transmission,North,cloudy,scada,132.0,132,2,2,1.1,0.55,0.9,0.9,True,True,True,True,permanent || transient,permanent,Permanent,False,,5,1,11,spring,0,0,0,1,0,0,0,0
system::139/24::2024-11-12::06:30,system,139/24,2024-11-12,2024-11-12 06:30:00,2024-11-12,06:30,S-Phikwe (Bobonong 66kV),S-Phikwe (Bobonong 66kV),220/66kV T6: HV CB H60 & LV CB 110,TX restored after CSS removed shield wire on Bobonong 66kV line; Load loss (9 MW),tx restored after css removed shield wire on bobonong 66kv line; load loss (9 mw) 220/66kv t6: hv cb h60 & lv cb 110,Transmission,South,clear,galetshetse,132.0,132,1,1,5.13,5.13,5.133333333333334,5.133333333333334,True,False,True,False,permanent,permanent,Permanent,False,,6,1,11,spring,0,0,0,0,0,0,0,0
system::141/24::2024-11-12::11:03,system,141/24,2024-11-12,2024-11-12 11:03:00,2024-11-12,11:03,Morupule B,Morupule B – Phokoje || Morupule B,Morupule B - Phokoje 400kV Line CB 3L5 || Phokoje - Morupule B 400kV Line CB 1L5 || Morupule B Busbar CB 1RO || Morupule B Buscoupler CB 2WO || Morupule B Generator 1 || Morupule B 400/220kV Station Transformer 1 CB 1TO,"DTTS ,DTTR ,Master trip || DTTR ,Phase RWB Trip || Bus zone trip || Bus zone B trip || Tripped","dtts ,dttr ,master trip || dttr ,phase rwb trip || bus zone trip || bus zone b trip || tripped morupule b - phokoje 400kv line cb 3l5 || phokoje - morupule b 400kv line cb 1l5 || morupule b busbar cb 1ro || morupule b buscoupler cb 2wo || morupule b generator 1 || morupule b 400/220kv station transformer 1 cb 1to",Transmission,Central,rainy/stormy,moloinoga,400.0,400,6,6,2.53,2.2683333333333335,2.05,2.533333333333333,True,False,True,False,permanent,permanent,Permanent,False,,11,1,11,spring,0,0,1,0,0,0,0,0
system::140/24::2024-11-13::06:30,system,140/24,2024-11-13,2024-11-13 06:30:00,2024-11-13,06:30,Phikwe,Phikwe,66kV Bus Bar A,Bus zone trip; Load loss (4 MW),bus zone trip; load loss (4 mw) 66kv bus bar a,Sub-Transmission,South,clear,likokoto,66.0,66,1,1,5.13,5.13,5.133333333333334,5.133333333333334,True,False,True,False,permanent,permanent,Permanent,False,,6,2,11,spring,0,0,0,0,0,0,0,0
system::142/24::2024-11-13::11:06,system,142/24,2024-11-13,2024-11-13 11:06:00,2024-11-13,11:06,MORP B – Isang,MORP B – Isang,ISANG - MORP B 400kV line CB 4L5,3ph T + L/O,3ph t + l/o isang - morp b 400kv line cb 4l5,Transmission,Central,cloudy,r. galetshetse,400.0,400,1,1,1.57,1.57,1.5666666666666669,1.5666666666666669,True,False,True,False,permanent,permanent,Permanent,False,,11,2,11,spring,0,0,0,1,0,0,0,0
system::143/24::2024-11-13::21:43,system,143/24,2024-11-13,2024-11-13 21:43:00,2024-11-13,21:43,MORP B – Isang,MORP B – Isang,ISANG - MORP B 400kV line CB 4L5,3ph T + L/O (during protection test),3ph t + l/o (during protection test) isang - morp b 400kv line cb 4l5,Transmission,Central,cloudy,selei,400.0,400,1,1,1.52,1.52,1.5166666666666666,1.5166666666666666,True,False,True,False,permanent,permanent,Permanent,False,,21,2,11,spring,0,0,0,1,0,0,0,0
system::145/24::2024-11-22::21:23,system,145/24,2024-11-22,2024-11-22 21:23:00,2024-11-22,21:23,Phokoje – Serule,Phokoje – Serule,Phokoje - Serule 220kV Line CB L35 || Serule - Phokoje 220kV Line CB L95,Blue phase to neutral,blue phase to neutral phokoje - serule 220kv line cb l35 || serule - phokoje 220kv line cb l95,Transmission,Central,cloudy,scada,220.0,220,2,2,0.53,0.34,0.15,0.5333333333333333,True,False,True,True,permanent || sustained,permanent,Permanent,False,,21,4,11,spring,0,0,1,0,0,0,0,0
system::147/24::2024-11-24::00:41,system,147/24,2024-11-24,2024-11-24 00:41:00,2024-11-24,00:41,Morupule B,Morupule B,Morupule B Unit 4,PA Fluctuations,pa fluctuations morupule b unit 4,Transmission,Central,cloudy,scada,,Misc,1,1,0.45,0.45,0.45,0.45,True,False,True,False,sustained,sustained,Non-permanent,False,,0,6,11,spring,0,0,0,0,0,0,0,0
system::148/24::2024-11-24::01:36,system,148/24,2024-11-24,2024-11-24 01:36:00,2024-11-24,01:36,Makoba – Legotlhwane,Makoba – Legotlhwane,Makoba - Legotlhwane 132kV Line CB 105,3ph T + L/O; Load loss (2.5 MW),3ph t + l/o; load loss (2.5 mw) makoba - legotlhwane 132kv line cb 105,Transmission,North,cloudy,scada,132.0,132,1,1,0.05,0.05,0.05,0.05,True,False,True,False,transient,transient,Non-permanent,False,,1,6,11,spring,0,0,0,1,0,0,0,0
system::150/24::2024-11-24::18:21,system,150/24,2024-11-24,2024-11-24 18:21:00,2024-11-24,18:21,Rakola – Molepolole,Rakola – Molepolole,Rakola - Molepolole 132kV CB 205,3ph T + L/O,3ph t + l/o rakola - molepolole 132kv cb 205,Transmission,South,cloudy,sekgatlhola,132.0,132,1,1,0.03,0.03,0.0333333333333333,0.0333333333333333,True,False,True,False,transient,transient,Non-permanent,False,,18,6,11,spring,0,0,0,1,0,0,0,0
system::152/24::2024-11-24::20:16,system,152/24,2024-11-24,2024-11-24 20:16:00,2024-11-24,20:16,Phokoje – Insukamini,Phokoje – Insukamini,Phokoje - Insukamini 400kV Line CB 2L5 || Insukamini - Phokoje 400kV line,3ph T + L/O,3ph t + l/o phokoje - insukamini 400kv line cb 2l5 || insukamini - phokoje 400kv line,Transmission,Central,cloudy,scada,400.0,400,2,2,1.32,1.2000000000000002,1.0833333333333333,1.3166666666666669,True,False,True,False,permanent,permanent,Permanent,False,,20,6,11,spring,0,0,0,1,0,0,0,0
system::154/24::2024-11-24::20:16,system,154/24,2024-11-24,2024-11-24 20:16:00,2024-11-24,20:16,Gaphatshwa,Gaphatshwa,Gaphatshwa T3 LV CB 3H0 || Gaphatshwa T4 LV CB 4H0,Tripped; Load loss (5 MW) || Tripped,tripped; load loss (5 mw) || tripped gaphatshwa t3 lv cb 3h0 || gaphatshwa t4 lv cb 4h0,Distribution,South,clear,madubeko,11.0,11,2,2,1.32,1.32,1.3,1.3166666666666669,True,False,True,False,permanent,permanent,Permanent,False,,20,6,11,spring,0,0,0,0,0,0,0,0
system::120/24::2024-11-26::18:59,system,120/24,2024-11-26,2024-11-26 18:59:00,2024-11-26,18:59,Phokoje – Insukamini,Phokoje – Insukamini,Phokoje - Insukamini 400kV line CB 2L5 || Insukamini - Phokoje 400kV line,3ph T + L/O,3ph t + l/o phokoje - insukamini 400kv line cb 2l5 || insukamini - phokoje 400kv line,Transmission,North,clear,scada,400.0,400,2,2,1.4,0.7,1.4,1.4,True,False,True,True,permanent || transient,permanent,Permanent,False,,18,1,11,spring,0,0,0,1,0,0,0,0
system::120/24::2024-11-26::19:32,system,120/24,2024-11-26,2024-11-26 19:32:00,2024-11-26,19:32,Phokoje – Selebi-Phikwe,Phokoje – Selebi-Phikwe,Phokoje - Selebi-Phikwe 220kV line CB L25 || Selebi-Phikwe - Phokoje 220kV line CB L15,3ph T + L/O,3ph t + l/o phokoje - selebi-phikwe 220kv line cb l25 || selebi-phikwe - phokoje 220kv line cb l15,Transmission,Central,clear,likokoto,220.0,220,2,2,0.72,0.72,0.7166666666666667,0.7166666666666667,True,False,True,False,permanent,permanent,Permanent,False,,19,1,11,spring,0,0,0,1,0,0,0,0
system::159/24::2024-11-26::14:57,system,159/24,2024-11-26,2024-11-26 14:57:00,2024-11-26,14:57,Makoba – Samochima,Makoba – Samochima,Samochima - Makoba 132kV line CB 305,3ph T + L/O; Load loss (2.4 MW),3ph t + l/o; load loss (2.4 mw) samochima - makoba 132kv line cb 305,Transmission,North,rainy/stormy,rasefako,132.0,132,1,1,0.02,0.02,0.0166666666666666,0.0166666666666666,True,False,True,False,transient,transient,Non-permanent,False,,14,1,11,spring,0,0,0,1,0,0,0,0
system::121/24::2024-11-27::23:13,system,121/24,2024-11-27,2024-11-27 23:13:00,2024-11-27,23:13,Dukwi – Mowana,Dukwi – Mowana,Dukwi - Mowana 132kV line CB 205,3ph T + L/O; Load loss (3 MW),3ph t + l/o; load loss (3 mw) dukwi - mowana 132kv line cb 205,Transmission,North,cloudy,molefhi,132.0,132,1,1,6.25,6.25,6.25,6.25,True,False,True,False,permanent,permanent,Permanent,False,,23,2,11,spring,0,0,0,1,0,0,0,0
system::131/24::2024-11-27::14:55,system,131/24,2024-11-27,2024-11-27 14:55:00,2024-11-27,14:55,Dukwi – Sua Pan,Dukwi – Sua Pan,Dukwi - Sua Pan 132kV line CB 305,3ph T + L/O; Load loss (4 MW),3ph t + l/o; load loss (4 mw) dukwi - sua pan 132kv line cb 305,Transmission,North,cloudy,scada,132.0,132,1,1,0.02,0.02,0.0166666666666666,0.0166666666666666,True,False,True,False,transient,transient,Non-permanent,False,,14,2,11,spring,0,0,0,1,0,0,0,0
system::161/24::2024-12-01::15:38,system,161/24,2024-12-01,2024-12-01 15:38:00,2024-12-01,15:38,S/Phikwe,S/Phikwe || S/Phikwe – Phokoje 2 || Phokoje – S/Phikwe 2,S/Phikwe 220/11kV Transformer 1 LV CB A2TO || S/Phikwe 220/11kV Transformer 3 LV CB A1TO || S/Phikwe 220/66kV Transformer 5 LV CB 210 || S/Phikwe 220/66kV Transformer 6 LV CB 110 || S/Phikwe - Phokoje 2 220kV Line CB L15 || Phokoje - S/Phikwe 2 220kV Line CB L45 || S/Phikwe 220/11kV Transformer 1 HV CB H20 || S/Phikwe 220/11kV Transformer 3 HV CB H30 || S/Phikwe 220/66kV Transformer 5 HV CB H50 || S/Phikwe 220/66kV Transformer 6 HV CB H60,"— || Did not trip || O/C; Load loss to S/Phikwe, WUC, BCL (25 MW) || Did not trip initially; later closed || REF Start, Master trip || REF Start || HV O/C & E/F trip || REF harmonic block, Inter trip receive","— || did not trip || o/c; load loss to s/phikwe, wuc, bcl (25 mw) || did not trip initially; later closed || ref start, master trip || ref start || hv o/c & e/f trip || ref harmonic block, inter trip receive s/phikwe 220/11kv transformer 1 lv cb a2to || s/phikwe 220/11kv transformer 3 lv cb a1to || s/phikwe 220/66kv transformer 5 lv cb 210 || s/phikwe 220/66kv transformer 6 lv cb 110 || s/phikwe - phokoje 2 220kv line cb l15 || phokoje - s/phikwe 2 220kv line cb l45 || s/phikwe 220/11kv transformer 1 hv cb h20 || s/phikwe 220/11kv transformer 3 hv cb h30 || s/phikwe 220/66kv transformer 5 hv cb h50 || s/phikwe 220/66kv transformer 6 hv cb h60",Transmission,South,clear,likokotlo,220.0,11 || 66 || 220,10,10,4.57,4.5409999999999995,4.5,4.566666666666666,True,False,True,False,permanent,permanent,Permanent,False,,15,6,12,summer,1,1,0,0,0,0,0,1
system::162/24::2024-12-03::08:42,system,162/24,2024-12-03,2024-12-03 08:42:00,2024-12-03,08:42,Phokoje – Serule,Phokoje – Serule || Serule – Phokoje,Phokoje - Serule 220kV line CB L55 || Serule - Phokoje 220kV line CB L65,3ph T + L/O,3ph t + l/o phokoje - serule 220kv line cb l55 || serule - phokoje 220kv line cb l65,Transmission,Central,clear,scada,220.0,220,2,2,0.1,0.1,0.1,0.1,True,False,True,False,sustained,sustained,Non-permanent,False,,8,1,12,summer,0,0,0,1,0,0,0,0
system::163/24::2024-12-06::02:18,system,163/24,2024-12-06,2024-12-06 02:18:00,2024-12-06,02:18,S/Phikwe,S/Phikwe || S/Phikwe – Phokoje 2,S/Phikwe 220/11kV Transformer 3 LV CB A1TO || S/Phikwe 220/66kV Transformer 6 LV CB 110 || S/Phikwe - Phokoje 2 220kV Line CB L15 || S/Phikwe 220/66kV Transformer 5 HV CB H50 || S/Phikwe 220/66kV Transformer 6 HV CB H60,"11kV Inter trip send, Master trip || — || Zone 1, Phase C-G, SOTF; 3ph Trip+L/O","11kv inter trip send, master trip || — || zone 1, phase c-g, sotf; 3ph trip+l/o s/phikwe 220/11kv transformer 3 lv cb a1to || s/phikwe 220/66kv transformer 6 lv cb 110 || s/phikwe - phokoje 2 220kv line cb l15 || s/phikwe 220/66kv transformer 5 hv cb h50 || s/phikwe 220/66kv transformer 6 hv cb h60",Transmission,Central,clear,boiditswe,220.0,11 || 66 || 220,5,5,5.42,3.6900000000000004,1.1333333333333333,5.416666666666667,True,False,True,False,permanent,permanent,Permanent,False,,2,4,12,summer,0,0,1,1,0,0,0,0
system::165/24::2024-12-10::16:08,system,165/24,2024-12-10,2024-12-10 16:08:00,2024-12-10,16:08,Ramotswa – Woodhall,Ramotswa – Woodhall,Ramotswa - Woodhall 132kV Line CB 105,3ph trip + L/O,3ph trip + l/o ramotswa - woodhall 132kv line cb 105,Transmission,South,cloudy,kaloso,132.0,132,1,1,0.02,0.02,0.0166666666666666,0.0166666666666666,True,False,True,False,transient,transient,Non-permanent,False,,16,1,12,summer,0,0,0,1,0,0,0,0
system::166/24::2024-12-10::22:33,system,166/24,2024-12-10,2024-12-10 22:33:00,2024-12-10,22:33,Maun,Maun,Maun 132/11kV T2 HV & LV CBs 210 & 2TO,Earth fault & Master trip; Loss of supply to Maun and surrounding areas,earth fault & master trip; loss of supply to maun and surrounding areas maun 132/11kv t2 hv & lv cbs 210 & 2to,Distribution,North/West,clear,rasefako,11.0,11,1,1,1.37,1.37,1.4,1.4,True,False,True,False,permanent,permanent,Permanent,False,,22,1,12,summer,0,1,0,0,0,0,0,0
system::166/24::2024-12-10::22:35,system,166/24,2024-12-10,2024-12-10 22:35:00,2024-12-10,22:35,Maun,Maun,Maun 132/11kV T1 LV CB 1TO,Due to CSS feeders,due to css feeders maun 132/11kv t1 lv cb 1to,Transmission,North/West,clear,rasefako,132.0,132,1,1,1.37,1.37,1.3666666666666667,1.3666666666666667,True,False,True,False,permanent,permanent,Permanent,False,,22,1,12,summer,0,0,0,0,0,0,0,0
system::167/24::2024-12-10::18:02,system,167/24,2024-12-10,2024-12-10 18:02:00,2024-12-10,18:02,Segs – Dwaarsberg,Segs – Dwaarsberg || Gabsouth – Spitskop,Segs - Dwaarsberg 132kV Line CB 905 || Gabsouth - Spitskop 132kV Line CB 505,3ph trip + L/O,3ph trip + l/o segs - dwaarsberg 132kv line cb 905 || gabsouth - spitskop 132kv line cb 505,Transmission,South,clear,scada,132.0,132,2,2,1.25,0.76,0.2666666666666666,1.25,True,False,True,True,permanent || sustained,permanent,Permanent,False,,18,1,12,summer,0,0,0,1,0,0,0,0
system::070/24::2024-12-13::06:53,system,070/24,2024-12-13,2024-12-13 06:53:00,2024-12-13,06:53,Morupule A – Isang,Morupule A – Isang || Isang – Morupule A,Morupule A - Isang 220kV line CB 1L5 || Isang - Morupule A 220kV line CB 1L5,3ph T + L/O,3ph t + l/o morupule a - isang 220kv line cb 1l5 || isang - morupule a 220kv line cb 1l5,Transmission,North/South,clear,scada,220.0,220,2,2,0.07,0.07,0.0666666666666666,0.0666666666666666,True,False,True,False,transient,transient,Non-permanent,False,,6,4,12,summer,0,0,0,1,0,0,0,0
system::170/24::2024-12-13::20:22,system,170/24,2024-12-13,2024-12-13 20:22:00,2024-12-13,20:22,Phokoje – Insukamini,Phokoje – Insukamini || Insukamini – Phokoje,Phokoje - Insukamini 400kV Line CB 2L5 || Insukamini - Phokoje 400kV Line CB 2L5,3ph T + L/O; Z1 operated || 3ph T + L/O,3ph t + l/o; z1 operated || 3ph t + l/o phokoje - insukamini 400kv line cb 2l5 || insukamini - phokoje 400kv line cb 2l5,Transmission,Central,cloudy,scada,400.0,400,2,2,0.63,0.375,0.1166666666666666,0.6333333333333333,True,False,True,True,permanent || sustained,permanent,Permanent,False,,20,4,12,summer,0,0,0,1,0,0,0,0
system::169/24::2024-12-14::15:52,system,169/24,2024-12-14,2024-12-14 15:52:00,2024-12-14,15:52,Woodhall,Woodhall,Woodhall T1A 11kV CB 1HO || Woodhall T2A 11kV CB 2HO,HV O/C Low set trip & I/T Rec; Load loss to Lobatse (2.2 MW) || TX protection trip & 11kV I/T Rec,hv o/c low set trip & i/t rec; load loss to lobatse (2.2 mw) || tx protection trip & 11kv i/t rec woodhall t1a 11kv cb 1ho || woodhall t2a 11kv cb 2ho,Distribution,South,rainy/stormy,galetshetse,11.0,11,2,2,1.17,0.985,0.8,1.1666666666666667,True,False,True,False,permanent,permanent,Permanent,False,,15,5,12,summer,1,0,0,0,0,0,0,0
system::172/24::2024-12-15::17:37,system,172/24,2024-12-15,2024-12-15 17:37:00,2024-12-15,17:37,Jwaneng – Thamaga,Jwaneng – Thamaga,Jwaneng - Thamaga 132kV Line 1 CB 105,3Ph trip +ARC; No load loss,3ph trip +arc; no load loss jwaneng - thamaga 132kv line 1 cb 105,Transmission,South,rainy/stormy,scada,132.0,132,1,1,0.0,0.0,0.0,0.0,True,False,True,False,transient,transient,Non-permanent,False,,17,6,12,summer,0,0,0,1,0,0,0,0
system::074/24::2024-12-16::07:43,system,074/24,2024-12-16,2024-12-16 07:43:00,2024-12-16,07:43,Morupule A – Serule,Morupule A – Serule || Serule – Morupule A,Morupule A - Serule 220kV line CB L55 || Serule - Morupule A 220kV line CB L65,"3ph T + L/O; Z1, Z2 trips; Distance to fault = 21.71 km; Spring found discharged || 3ph T + L/O","3ph t + l/o; z1, z2 trips; distance to fault = 21.71 km; spring found discharged || 3ph t + l/o morupule a - serule 220kv line cb l55 || serule - morupule a 220kv line cb l65",Transmission,Central,cloudy,moalosi,220.0,220,2,2,1.27,1.26,1.25,1.2666666666666666,True,False,True,False,permanent,permanent,Permanent,False,,7,0,12,summer,0,0,0,1,0,0,0,0
system::075/24::2024-12-16::14:15,system,075/24,2024-12-16,2024-12-16 14:15:00,2024-12-16,14:15,Francistown Main – Dukwe,Francistown Main – Dukwe,Francistown Main - Dukwe 132kV line CB 205,3ph trip + ARC; Zone 1; Distance to fault = 43.1 km; No load loss,3ph trip + arc; zone 1; distance to fault = 43.1 km; no load loss francistown main - dukwe 132kv line cb 205,Transmission,North,cloudy,chabalala,132.0,132,1,1,0.0,0.0,0.0,0.0,True,False,True,False,transient,transient,Non-permanent,False,,14,0,12,summer,0,0,0,1,0,0,0,0
system::174/24::2024-12-17::22:36,system,174/24,2024-12-17,2024-12-17 22:36:00,2024-12-17,22:36,Orapa 2,Orapa 2,Orapa 2 220/33kV Transformer 1 HV CB H10,"Load loss to Debswana; Mine Feeder 1 tripped on O/C, Feeder 2 on E/F","load loss to debswana; mine feeder 1 tripped on o/c, feeder 2 on e/f orapa 2 220/33kv transformer 1 hv cb h10",Transmission,North,rainy/stormy,tsenang,220.0,220,1,1,6.57,6.57,6.566666666666666,6.566666666666666,True,False,True,False,permanent,permanent,Permanent,False,,22,1,12,summer,1,1,0,0,0,0,0,0
system::180/24::2024-12-20::15:16,system,180/24,2024-12-20,2024-12-20 15:16:00,2024-12-20,15:16,Mawana – Maun,Mawana – Maun || Maun – Mawana,Mawana - Maun 132kV line CB 305 || Maun - Mawana 132kV line CB 105,3ph T + L/O; Load loss to Maun Substation (10.9 MW) || 3ph T + L/O,3ph t + l/o; load loss to maun substation (10.9 mw) || 3ph t + l/o mawana - maun 132kv line cb 305 || maun - mawana 132kv line cb 105,Transmission,North,rainy/stormy,mosala,132.0,132,2,2,0.53,0.355,0.1833333333333333,0.5333333333333333,True,False,True,True,permanent || sustained,permanent,Permanent,False,,15,4,12,summer,0,0,0,1,0,0,0,0
system::182/24::2024-12-23::03:20,system,182/24,2024-12-23,2024-12-23 03:20:00,2024-12-23,03:20,Morupule B – Isang,Morupule B – Isang || Isang – Morupule B,Morupule B - Isang 400kV line CB 1L5 || Isang - Morupule B 400kV line CB 4L5,3ph T + L/O || White phase to ground; 400/220kV T2&3 switched out for restoration,3ph t + l/o || white phase to ground; 400/220kv t2&3 switched out for restoration morupule b - isang 400kv line cb 1l5 || isang - morupule b 400kv line cb 4l5,Transmission,North/South,rainy/stormy,galetshetse,400.0,400,2,2,1.77,0.935,0.1,1.7666666666666666,True,False,True,True,permanent || sustained,permanent,Permanent,False,,3,0,12,summer,0,1,1,1,0,0,0,0
system::183/24::2024-12-24::15:20,system,183/24,2024-12-24,2024-12-24 15:20:00,2024-12-24,15:20,Legotlhwane – Makoba,Legotlhwane – Makoba || Makoba – Legotlhwane,Legotlhwane - Makoba 132kV line CB 305 || Makoba - Legotlhwane 132kV line CB 305,3ph T + L/O; Load loss (3.8 MW) to Makoba and Samochima areas || 3ph T + L/O,3ph t + l/o; load loss (3.8 mw) to makoba and samochima areas || 3ph t + l/o legotlhwane - makoba 132kv line cb 305 || makoba - legotlhwane 132kv line cb 305,Transmission,North/West,rainy/stormy,scada,132.0,132,2,2,0.03,0.025,0.0166666666666666,0.0333333333333333,True,False,True,False,transient,transient,Non-permanent,False,,15,1,12,summer,0,0,0,1,0,0,0,0
